variable,fecha,fecha_str,pronostico,limite_inferior_95,limite_superior_95,fecha_generacion,horizonte_pronostico
PM 2.5,2026-02-04 01:00:00,2026-02-04 01:00:00,10.05997739839664,6.750304657150196,13.369650139643085,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 02:00:00,2026-02-04 02:00:00,10.642897474159476,6.616823728050564,14.668971220268388,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 03:00:00,2026-02-04 03:00:00,10.259068340019645,6.026028597744177,14.492108082295115,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 04:00:00,2026-02-04 04:00:00,10.985564600138897,6.687354342437048,15.283774857840747,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 05:00:00,2026-02-04 05:00:00,11.869595007505005,7.550399527326524,16.188790487683484,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 06:00:00,2026-02-04 06:00:00,12.739737500424905,8.413739129902321,17.06573587094749,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 07:00:00,2026-02-04 07:00:00,14.951909493334885,10.623703305799598,19.28011568087017,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 08:00:00,2026-02-04 08:00:00,16.308371731391276,11.979455642252539,20.637287820530013,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 09:00:00,2026-02-04 09:00:00,15.616356129216616,11.28723367146349,19.94547858696974,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 10:00:00,2026-02-04 10:00:00,15.117192438808134,10.788057543506309,19.44632733410996,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 11:00:00,2026-02-04 11:00:00,18.265895151010543,13.93680444420363,22.594985857817456,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 12:00:00,2026-02-04 12:00:00,19.994294224788213,15.665198723533866,24.32338972604256,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 13:00:00,2026-02-04 13:00:00,20.6691638666938,15.758007526011816,25.580320207375784,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 14:00:00,2026-02-04 14:00:00,15.76541212093884,10.598051836810837,20.932772405066842,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 15:00:00,2026-02-04 15:00:00,13.144241284197445,7.896242919959542,18.39223964843535,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 16:00:00,2026-02-04 16:00:00,13.324022715175468,8.050061661713583,18.597983768637356,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 17:00:00,2026-02-04 17:00:00,14.061756963904944,8.779378781775858,19.34413514603403,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 18:00:00,2026-02-04 18:00:00,12.89577949746432,7.610666499548692,18.180892495379947,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 19:00:00,2026-02-04 19:00:00,12.807174036445002,7.521171995052985,18.09317607783702,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 20:00:00,2026-02-04 20:00:00,14.312331716118702,9.026041090694237,19.59862234154317,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 21:00:00,2026-02-04 21:00:00,17.375292356110116,12.088909574957517,22.661675137262712,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 22:00:00,2026-02-04 22:00:00,17.179497464335025,11.89308851569599,22.46590641297406,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-04 23:00:00,2026-02-04 23:00:00,10.80298549214507,5.516571393735609,16.089399590554528,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-05 00:00:00,2026-02-05 00:00:00,11.217733448725877,5.931316219460548,16.504150677991205,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-05 01:00:00,2026-02-05 01:00:00,13.155226045469659,7.613117143492499,18.69733494744682,2026-02-04 22:31:29,72 horas
PM 2.5,2026-02-05 02:00:00,2026-02-05 02:00:00,12.137594647302024,6.476828914223489,17.798360380380558,2026-02-04 22:31:29,72 horas
