variable,fecha,fecha_str,pronostico,limite_inferior_95,limite_superior_95,fecha_generacion,horizonte_pronostico
Humidity,2026-02-05 14:00:00,2026-02-05 14:00:00,56.045460193680675,53.24207062432546,58.84884976303589,2026-02-04 17:15:04,72 horas
Humidity,2026-02-05 15:00:00,2026-02-05 15:00:00,58.49795107222276,55.691681274207276,61.30422087023825,2026-02-04 17:15:04,72 horas
Humidity,2026-02-05 16:00:00,2026-02-05 16:00:00,60.253723422202576,57.44548900189526,63.06195784250989,2026-02-04 17:15:04,72 horas
Humidity,2026-02-05 17:00:00,2026-02-05 17:00:00,62.48995053359916,59.680375663629135,65.29952540356919,2026-02-04 17:15:04,72 horas
Humidity,2026-02-05 18:00:00,2026-02-05 18:00:00,63.21299466518972,60.40250504352191,66.02348428685752,2026-02-04 17:15:04,72 horas
Humidity,2026-02-05 19:00:00,2026-02-05 19:00:00,64.44734284962374,61.636228902089144,67.25845679715833,2026-02-04 17:15:04,72 horas
Humidity,2026-02-05 20:00:00,2026-02-05 20:00:00,63.75380304286359,60.942262950518405,66.56534313520876,2026-02-04 17:15:04,72 horas
Humidity,2026-02-05 21:00:00,2026-02-05 21:00:00,63.98733934414037,61.17550836175958,66.79917032652116,2026-02-04 17:15:04,72 horas
Humidity,2026-02-05 22:00:00,2026-02-05 22:00:00,63.94038574751971,61.12835619311366,66.75241530192577,2026-02-04 17:15:04,72 horas
Humidity,2026-02-05 23:00:00,2026-02-05 23:00:00,64.3411463788858,61.52898126831232,67.15331148945927,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 00:00:00,2026-02-06 00:00:00,62.19402450063584,59.38176685023468,65.006282151037,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 01:00:00,2026-02-06 01:00:00,62.2522225838667,59.32292161090896,65.18152355682443,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 02:00:00,2026-02-06 02:00:00,62.756415511424265,59.72159578435721,65.79123523849132,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 03:00:00,2026-02-06 03:00:00,63.60013498343654,60.49533721456168,66.7049327523114,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 04:00:00,2026-02-06 04:00:00,64.1189921179688,60.967312981037,67.2706712549006,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 05:00:00,2026-02-06 05:00:00,64.83685483734486,61.6535665547116,68.02014311997812,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 06:00:00,2026-02-06 06:00:00,65.40872462926569,62.20403599901683,68.61341325951456,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 07:00:00,2026-02-06 07:00:00,65.4297825764786,62.21056573833406,68.64899941462315,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 08:00:00,2026-02-06 08:00:00,63.488941427068696,60.25984379140863,66.71803906272876,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 09:00:00,2026-02-06 09:00:00,61.746903387380264,58.511077506087446,64.98272926867308,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 10:00:00,2026-02-06 10:00:00,60.62590091304778,57.38548971322511,63.866312112870446,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 11:00:00,2026-02-06 11:00:00,59.71224009503364,56.46870224229964,62.95577794776764,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 12:00:00,2026-02-06 12:00:00,58.65774705432861,55.4120763798921,61.90341772876512,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 13:00:00,2026-02-06 13:00:00,57.49852876407095,54.25223918450657,60.74481834363532,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 14:00:00,2026-02-06 14:00:00,56.60729007984072,53.360143884436845,59.8544362752446,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 15:00:00,2026-02-06 15:00:00,58.92509736780019,55.677366494418436,62.172828241181946,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 16:00:00,2026-02-06 16:00:00,60.577317284801936,57.32918731486366,63.82544725474021,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 17:00:00,2026-02-06 17:00:00,62.68642955675069,59.43802715356459,65.93483195993679,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 18:00:00,2026-02-06 18:00:00,63.396817576257604,60.14822919725018,66.64540595526503,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 19:00:00,2026-02-06 19:00:00,64.52959121085176,61.28087587310891,67.77830654859461,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 20:00:00,2026-02-06 20:00:00,63.73162951460815,60.48282750556196,66.98043152365435,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 21:00:00,2026-02-06 21:00:00,63.799774217299245,60.550913039475745,67.04863539512274,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 22:00:00,2026-02-06 22:00:00,63.6629031329305,60.414001561470954,66.91180470439005,2026-02-04 17:15:04,72 horas
Humidity,2026-02-06 23:00:00,2026-02-06 23:00:00,63.953622718765956,60.70469357104439,67.20255186648752,2026-02-04 17:15:04,72 horas
Humidity,2026-02-07 00:00:00,2026-02-07 00:00:00,61.89797375768468,58.64902578391,65.14692173145937,2026-02-04 17:15:04,72 horas
