variable,fecha,fecha_str,pronostico,limite_inferior_95,limite_superior_95,fecha_generacion,horizonte_pronostico
PM 2.5,2026-02-04 12:00:00,2026-02-04 12:00:00,16.76193750518947,10.79130414105882,22.732570869320117,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-04 13:00:00,2026-02-04 13:00:00,18.216095162630058,12.226879441939266,24.20531088332085,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-04 14:00:00,2026-02-04 14:00:00,14.472078855392686,8.479732809394655,20.464424901390718,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-04 15:00:00,2026-02-04 15:00:00,12.372944583984367,6.380522192054678,18.365366975914057,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-04 16:00:00,2026-02-04 16:00:00,12.735594228924407,6.742845235105,18.728343222743813,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-04 17:00:00,2026-02-04 17:00:00,13.5509541749527,7.557037281134093,19.544871068771307,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-04 18:00:00,2026-02-04 18:00:00,12.733805762006472,6.737992106793254,18.72961941721969,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-04 19:00:00,2026-02-04 19:00:00,13.021381283308726,7.023164162802648,19.019598403814804,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-04 20:00:00,2026-02-04 20:00:00,14.514009010817222,8.51306488115986,20.514953140474585,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-04 21:00:00,2026-02-04 21:00:00,16.98277227367058,10.978902718520938,22.986641828820222,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-04 22:00:00,2026-02-04 22:00:00,16.725323056633584,10.718409015893549,22.73223709737362,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-04 23:00:00,2026-02-04 23:00:00,12.686450254372055,6.676424626518124,18.696475882225986,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 00:00:00,2026-02-05 00:00:00,13.225966166920934,7.093100426758445,19.35883190708342,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 01:00:00,2026-02-05 01:00:00,14.630820115254838,8.438068203101409,20.823572027408268,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 02:00:00,2026-02-05 02:00:00,12.830470123024043,6.603965580273573,19.05697466577451,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 03:00:00,2026-02-05 03:00:00,11.437816094282354,5.189327292222585,17.686304896342122,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 04:00:00,2026-02-05 04:00:00,11.873503068615888,5.608733836606808,18.13827230062497,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 05:00:00,2026-02-05 05:00:00,12.655549679733737,6.377438855654821,18.933660503812654,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 06:00:00,2026-02-05 06:00:00,12.703467654624093,6.413601650951469,18.99333365829672,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 07:00:00,2026-02-05 07:00:00,13.999931625156233,7.699195991846626,20.30066725846584,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 08:00:00,2026-02-05 08:00:00,15.407557811252374,9.096458888606506,21.718656733898243,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 09:00:00,2026-02-05 09:00:00,16.155283362504665,9.834116197760958,22.476450527248375,2026-02-04 18:34:00,72 horas
PM 2.5,2026-02-05 10:00:00,2026-02-05 10:00:00,15.740664456653803,9.409604776533744,22.071724136773863,2026-02-04 18:34:00,72 horas
