variable,fecha,fecha_str,pronostico,limite_inferior_95,limite_superior_95,fecha_generacion,horizonte_pronostico
PM 2.5,2026-02-03 00:00:00,2026-02-03 00:00:00,9.081890393863855,9.08109910922817,9.08268167849954,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 01:00:00,2026-02-03 01:00:00,10.160582150541355,10.159778471525495,10.161385829557215,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 02:00:00,2026-02-03 02:00:00,10.946370430188004,10.94556564283671,10.947175217539298,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 03:00:00,2026-02-03 03:00:00,10.476158549774077,10.47535310711632,10.476963992431834,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 04:00:00,2026-02-03 04:00:00,10.95631909274308,10.955513779906012,10.957124405580148,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 05:00:00,2026-02-03 05:00:00,11.64282493973161,11.642019348466096,11.643630530997125,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 06:00:00,2026-02-03 06:00:00,12.88095323098794,12.88014763964925,12.88175882232663,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 07:00:00,2026-02-03 07:00:00,15.571468133629931,15.570662542284643,15.57227372497522,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 08:00:00,2026-02-03 08:00:00,16.88098881135992,16.88018335881042,16.88179426390942,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 09:00:00,2026-02-03 09:00:00,15.260552281224363,15.259746689878426,15.2613578725703,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 10:00:00,2026-02-03 10:00:00,14.52271440027799,14.521908808932048,14.523519991623933,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 11:00:00,2026-02-03 11:00:00,17.182280065881553,17.18147447453561,17.183085657227497,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 12:00:00,2026-02-03 12:00:00,20.59535995323157,20.59455450068197,20.596165405781168,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 13:00:00,2026-02-03 13:00:00,22.383462699707263,22.38265724715788,22.384268152256645,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 14:00:00,2026-02-03 14:00:00,16.36116842106825,16.360362968521134,16.361973873615366,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 15:00:00,2026-02-03 15:00:00,13.469079295974552,13.468273843424944,13.46988474852416,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 16:00:00,2026-02-03 16:00:00,13.794474483342501,13.793669030792893,13.79527993589211,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 17:00:00,2026-02-03 17:00:00,14.683365514266324,14.682560061716716,14.684170966815932,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 18:00:00,2026-02-03 18:00:00,12.79999914318588,12.799193690636272,12.800804595735489,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 19:00:00,2026-02-03 19:00:00,11.833293768678352,11.832488316128744,11.83409922122796,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 20:00:00,2026-02-03 20:00:00,13.438852457485762,13.438047004936154,13.43965791003537,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 21:00:00,2026-02-03 21:00:00,18.069474173936626,18.06866872138702,18.070279626486233,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 22:00:00,2026-02-03 22:00:00,18.011280309054655,18.01047485650505,18.01208576160426,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-03 23:00:00,2026-02-03 23:00:00,10.467212878674,10.466407426124391,10.468018331223607,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-04 00:00:00,2026-02-04 00:00:00,9.081768534574364,9.080639420568348,9.08289764858038,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-04 01:00:00,2026-02-04 01:00:00,10.160452782801112,10.159314948260015,10.16159061734221,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-04 02:00:00,2026-02-04 02:00:00,10.946313119623841,10.94517450195275,10.947451737294934,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-04 03:00:00,2026-02-04 03:00:00,10.47612687251174,10.474987791558782,10.477265953464698,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-04 04:00:00,2026-02-04 04:00:00,10.956289053527048,10.955150064368373,10.957428042685722,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-04 05:00:00,2026-02-04 05:00:00,11.642792758458002,11.641653572417622,11.643931944498382,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-04 06:00:00,2026-02-04 06:00:00,12.880954087811121,12.879814901718992,12.88209327390325,2026-02-04 18:59:59,72 horas
PM 2.5,2026-02-04 07:00:00,2026-02-04 07:00:00,15.571507698703671,15.570368512606876,15.572646884800466,2026-02-04 18:59:59,72 horas
