variable,fecha,fecha_str,pronostico,limite_inferior_95,limite_superior_95,fecha_generacion,horizonte_pronostico
Temperature,2026-02-03 00:00:00,2026-02-03 00:00:00,31.02937231170065,30.752959523566833,31.30578509983447,2026-02-04 18:32:14,72 horas
Temperature,2026-02-03 01:00:00,2026-02-03 01:00:00,30.649290522752207,30.292287668063633,31.00629337744078,2026-02-04 18:32:14,72 horas
Temperature,2026-02-03 02:00:00,2026-02-03 02:00:00,30.385610926709745,29.99970842284217,30.771513430577322,2026-02-04 18:32:14,72 horas
Temperature,2026-02-03 03:00:00,2026-02-03 03:00:00,30.176177267024485,29.778747248934387,30.573607285114583,2026-02-04 18:32:14,72 horas
Temperature,2026-02-03 04:00:00,2026-02-03 04:00:00,29.95342519219674,29.551245546578606,30.355604837814873,2026-02-04 18:32:14,72 horas
Temperature,2026-02-03 05:00:00,2026-02-03 05:00:00,29.707254477205765,29.30309387475424,30.11141507965729,2026-02-04 18:32:14,72 horas
Temperature,2026-02-03 06:00:00,2026-02-03 06:00:00,29.689142855508507,29.284151983178038,30.094133727838976,2026-02-04 18:32:14,72 horas
Temperature,2026-02-03 07:00:00,2026-02-03 07:00:00,30.22368059322902,29.81834102830441,30.62902015815363,2026-02-04 18:32:14,72 horas
Temperature,2026-02-03 08:00:00,2026-02-03 08:00:00,31.599430177620917,31.19394404673036,32.004916308511476,2026-02-04 18:32:14,72 horas
Temperature,2026-02-03 09:00:00,2026-02-03 09:00:00,32.51704017434892,32.11149241555413,32.92258793314371,2026-02-04 18:32:14,72 horas
Temperature,2026-02-03 10:00:00,2026-02-03 10:00:00,33.1054925856567,32.69991890976901,33.511066261544386,2026-02-04 18:32:14,72 horas
Temperature,2026-02-03 11:00:00,2026-02-03 11:00:00,33.703900755128295,33.29831617934526,34.10948533091133,2026-02-04 18:32:14,72 horas
Temperature,2026-02-03 12:00:00,2026-02-03 12:00:00,34.39355346213098,33.98796888602802,34.79913803823394,2026-02-04 18:32:14,72 horas
