variable,fecha,fecha_str,pronostico,limite_inferior_95,limite_superior_95,fecha_generacion,horizonte_pronostico
PM 10,2026-02-05 09:00:00,2026-02-05 09:00:00,17.339150799450106,17.339118139646605,17.339183459253608,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 10:00:00,2026-02-05 10:00:00,15.726847098597162,15.72681443879366,15.726879758400663,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 11:00:00,2026-02-05 11:00:00,18.881290270128723,18.88124598611583,18.881334554141617,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 12:00:00,2026-02-05 12:00:00,22.41191676053052,22.41187785207024,22.4119556689908,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 13:00:00,2026-02-05 13:00:00,25.488902842377577,25.488863933917298,25.488941750837856,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 14:00:00,2026-02-05 14:00:00,18.08333960540278,18.0833006969425,18.08337851386306,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 15:00:00,2026-02-05 15:00:00,15.060320986809533,15.060282078349253,15.060359895269812,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 16:00:00,2026-02-05 16:00:00,15.355558902170829,15.35551999371055,15.355597810631108,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 17:00:00,2026-02-05 17:00:00,16.472225914231174,16.472187005770895,16.472264822691454,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 18:00:00,2026-02-05 18:00:00,14.166667006769845,14.166628098309566,14.166705915230125,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 19:00:00,2026-02-05 19:00:00,13.133330172641129,13.13329126418085,13.133369081101408,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 20:00:00,2026-02-05 20:00:00,14.533329034429158,14.533290125968879,14.533367942889438,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 21:00:00,2026-02-05 21:00:00,20.111113750815633,20.111074842355354,20.111152659275913,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 22:00:00,2026-02-05 22:00:00,20.718258721510797,20.718219813050517,20.718297629971076,2026-02-04 19:00:14,72 horas
PM 10,2026-02-05 23:00:00,2026-02-05 23:00:00,11.319128601120234,11.319095941316732,11.319161260923735,2026-02-04 19:00:14,72 horas
