variable,fecha,fecha_str,pronostico,limite_inferior_95,limite_superior_95,fecha_generacion,horizonte_pronostico
Temperature,2026-02-04 13:00:00,2026-02-04 13:00:00,35.04051989071299,35.040074303702184,35.0409654777238,2026-02-04 18:59:23,72 horas
Temperature,2026-02-04 14:00:00,2026-02-04 14:00:00,35.05829535115136,35.05784976414055,35.05874093816217,2026-02-04 18:59:23,72 horas
Temperature,2026-02-04 15:00:00,2026-02-04 15:00:00,34.25040337940738,34.24995779239657,34.25084896641819,2026-02-04 18:59:23,72 horas
Temperature,2026-02-04 16:00:00,2026-02-04 16:00:00,33.76885785551937,33.76841226850856,33.76930344253018,2026-02-04 18:59:23,72 horas
Temperature,2026-02-04 17:00:00,2026-02-04 17:00:00,32.845622618192785,32.845177031181976,32.84606820520359,2026-02-04 18:59:23,72 horas
Temperature,2026-02-04 18:00:00,2026-02-04 18:00:00,32.553310030413485,32.552864443402676,32.553755617424294,2026-02-04 18:59:23,72 horas
Temperature,2026-02-04 19:00:00,2026-02-04 19:00:00,32.233316982432,32.23287139542119,32.23376256944281,2026-02-04 18:59:23,72 horas
Temperature,2026-02-04 20:00:00,2026-02-04 20:00:00,31.905553067653702,31.905107480642894,31.90599865466451,2026-02-04 18:59:23,72 horas
Temperature,2026-02-04 21:00:00,2026-02-04 21:00:00,31.533341342068923,31.53289575505816,31.533786929079685,2026-02-04 18:59:23,72 horas
Temperature,2026-02-04 22:00:00,2026-02-04 22:00:00,31.41167053366212,31.411224946651313,31.41211612067293,2026-02-04 18:59:23,72 horas
Temperature,2026-02-04 23:00:00,2026-02-04 23:00:00,31.076039907795145,31.075594320784337,31.076485494805954,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 00:00:00,2026-02-05 00:00:00,31.018788466610076,31.01824377329208,31.01933315992807,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 01:00:00,2026-02-05 01:00:00,30.626243973360303,30.625699064116322,30.626788882604284,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 02:00:00,2026-02-05 02:00:00,30.357199831669067,30.356654922423814,30.35774474091432,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 03:00:00,2026-02-05 03:00:00,30.150049693898815,30.149504784653562,30.150594603144068,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 04:00:00,2026-02-05 04:00:00,29.92782432886742,29.927279419622167,29.928369238112673,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 05:00:00,2026-02-05 05:00:00,29.685752581499067,29.685207672253814,29.68629749074432,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 06:00:00,2026-02-05 06:00:00,29.669082574204843,29.66853766495959,29.669627483450096,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 07:00:00,2026-02-05 07:00:00,30.20954833642126,30.209003427176008,30.210093245666513,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 08:00:00,2026-02-05 08:00:00,31.597622779554733,31.59707787030948,31.598167688799986,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 09:00:00,2026-02-05 09:00:00,32.52459116123252,32.52404625198727,32.52513607047777,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 10:00:00,2026-02-05 10:00:00,33.118180376295435,33.11763464699186,33.11872610559901,2026-02-04 18:59:23,72 horas
Temperature,2026-02-05 11:00:00,2026-02-05 11:00:00,33.72341368256724,33.722867953263666,33.723959411870815,2026-02-04 18:59:23,72 horas
